RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
2,SY0720016,23,179,"+Med Benefit Reimburse /TS# /Job#200166585",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,180,"+Med Benefit Reimburse /TS# /Job#200166596",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,181,"+Med Benefit Reimburse /TS# /Job#200166593",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,182,"+Med Benefit Reimburse /TS# /Job#200166584",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,183,"+Med Benefit Reimburse /TS# /Job#200166557",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,184,"+Med Benefit Reimburse /TS# /Job#200166547",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,185,"+Med Benefit Reimburse /TS# /Job#200166595",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,186,"+Med Benefit Reimburse /TS# /Job#200166552",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,187,"+Med Benefit Reimburse /TS# /Job#200166903",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,188,"+Med Benefit Reimburse /TS# /Job#200166785",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,189,"+Med Benefit Reimburse /TS# /Job#200166896",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,190,"+Med Benefit Reimburse /TS# /Job#200166784",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,191,"+Med Benefit Reimburse /TS# /Job#200166378",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,192,"+Med Benefit Reimburse /TS# /Job#200166377",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,193,"+Med Benefit Reimburse /TS# /Job#200166376",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,194,"+Med Benefit Reimburse /TS# /Job#200164030",65.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,3.90,,,,,,,
2,SY0720016,23,195,"+Med Benefit Reimburse /TS# /Job#200164126",65.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,3.90,,,,,,,
2,SY0720016,23,196,"+Med Benefit Reimburse /TS# /Job#200165755",65.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,3.90,,,,,,,
2,SY0720016,23,197,"+Med Benefit Reimburse /TS# /Job#200164119",65.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,3.90,,,,,,,
2,SY0720016,23,198,"+Med Benefit Reimburse /TS# /Job#200158935",65.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,3.90,,,,,,,
2,SY0720016,23,199,"+Med Benefit Reimburse /TS# /Job#200159695",65.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,3.90,,,,,,,
2,SY0720016,23,200,"+Med Benefit Reimburse /TS# /Job#200165792",65.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,3.90,,,,,,,
2,SY0720016,23,201,"+Med Benefit Reimburse /TS# /Job#200162134",65.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,3.90,,,,,,,
2,SY0720016,23,202,"+Med Benefit Reimburse /TS# /Job#200164842",65.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,3.90,,,,,,,
2,SY0720016,23,203,"+Med Benefit Reimburse /TS# /Job#200164108",65.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,3.90,,,,,,,
2,SY0720016,23,204,"+Med Benefit Reimburse /TS# /Job#200166564",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,205,"+Med Benefit Reimburse /TS# /Job#200166551",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,206,"+Med Benefit Reimburse /TS# /Job#200166587",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,207,"+Med Benefit Reimburse /TS# /Job#200166578",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,208,"+Med Benefit Reimburse /TS# /Job#200166582",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,209,"+Med Benefit Reimburse /TS# /Job#200166577",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,210,"+Med Benefit Reimburse /TS# /Job#200166556",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,211,"+Med Benefit Reimburse /TS# /Job#200166555",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,212,"+Med Benefit Reimburse /TS# /Job#200166561",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,213,"+Med Benefit Reimburse /TS# /Job#200166548",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,214,"+Med Benefit Reimburse /TS# /Job#200166559",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,215,"+Med Benefit Reimburse /TS# /Job#200166560",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,216,"+Med Benefit Reimburse /TS# /Job#200166568",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,217,"+Med Benefit Reimburse /TS# /Job#200166553",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,218,"+Med Benefit Reimburse /TS# /Job#200166545",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,219,"+Med Benefit Reimburse /TS# /Job#200166571",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,220,"+Med Benefit Reimburse /TS# /Job#200166549",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,221,"+Med Benefit Reimburse /TS# /Job#200166579",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,222,"+Med Benefit Reimburse /TS# /Job#200166594",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,223,"+Med Benefit Reimburse /TS# /Job#200166563",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,224,"+Med Benefit Reimburse /TS# /Job#200166589",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,225,"+Med Benefit Reimburse /TS# /Job#200166580",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,226,"+Med Benefit Reimburse /TS# /Job#200166588",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,227,"+Med Benefit Reimburse /TS# /Job#200166569",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,228,"+Med Benefit Reimburse /TS# /Job#200166567",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,229,"+Med Benefit Reimburse /TS# /Job#200166581",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,230,"+Med Benefit Reimburse /TS# /Job#200166575",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,231,"+Med Benefit Reimburse /TS# /Job#200166591",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,232,"+Med Benefit Reimburse /TS# /Job#200166566",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,233,"+Med Benefit Reimburse /TS# /Job#200166585",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,234,"+Med Benefit Reimburse /TS# /Job#200166574",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,235,"+Med Benefit Reimburse /TS# /Job#200166572",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,236,"+Med Benefit Reimburse /TS# /Job#200166562",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,237,"+Med Benefit Reimburse /TS# /Job#200166546",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,238,"+Med Benefit Reimburse /TS# /Job#200166554",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,239,"+Med Benefit Reimburse /TS# /Job#200166583",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,240,"+Med Benefit Reimburse /TS# /Job#200166595",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,241,"+Med Benefit Reimburse /TS# /Job#200166596",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,242,"+Med Benefit Reimburse /TS# /Job#200166593",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,243,"+Med Benefit Reimburse /TS# /Job#200166573",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,244,"+Med Benefit Reimburse /TS# /Job#200166570",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,245,"+Med Benefit Reimburse /TS# /Job#200166584",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,246,"+Med Benefit Reimburse /TS# /Job#200166557",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,247,"+Med Benefit Reimburse /TS# /Job#200166565",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,248,"+Med Benefit Reimburse /TS# /Job#200166590",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,249,"+Med Benefit Reimburse /TS# /Job#200166547",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,250,"+Med Benefit Reimburse /TS# /Job#200159620",65.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,3.90,,,,,,,
2,SY0720016,23,251,"+Med Benefit Reimburse /TS# /Job#200164027",65.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,3.90,,,,,,,
2,SY0720016,23,252,"+Med Benefit Reimburse /TS# /Job#200161456",65.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,3.90,,,,,,,
2,SY0720016,23,253,"+Med Benefit Reimburse /TS# /Job#200166558",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,254,"+Med Benefit Reimburse /TS# /Job#200166558",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,255,"+Med Benefit Reimburse /TS# /Job#200165776",65.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,3.90,,,,,,,
2,SY0720016,23,256,"+Med Benefit Reimburse /TS# /Job#200159732",65.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,3.90,,,,,,,
2,SY0720016,23,257,"+Med Benefit Reimburse /TS# /Job#200164105",65.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,3.90,,,,,,,
2,SY0720016,23,258,"+Med Benefit Reimburse /TS# /Job#200165796",65.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,3.90,,,,,,,
2,SY0720016,23,259,"+Med Benefit Reimburse /TS# /Job#200158943",65.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,3.90,,,,,,,
2,SY0720016,23,260,"+Med Benefit Reimburse /TS# /Job#200163206",65.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,3.90,,,,,,,
2,SY0720016,23,261,"+Med Benefit Reimburse /TS# /Job#200166202",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,262,"+Med Benefit Reimburse /TS# /Job#200166200",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,263,"+Med Benefit Reimburse /TS# /Job#200166281",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,264,"+Med Benefit Reimburse /TS# /Job#200166895",100.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,6.00,,,,,,,
2,SY0720016,23,265,"Admin Fee /TS# /Job#200165781",137.50,0,1,3103-104, /Batch #SY0720016 /Timesheet #,8.25,,,,,,,
2,SY0720016,23,266,"Admin Fee /TS# /Job#200159630",99.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,5.94,,,,,,,
2,SY0720016,23,267,"Admin Fee /TS# /Job#200165783",88.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,5.28,,,,,,,
2,SY0720016,23,268,"Admin Fee /TS# /Job#200158934",81.40,0,1,3103-104, /Batch #SY0720016 /Timesheet #,4.88,,,,,,,
2,SY0720016,23,269,"Admin Fee /TS# /Job#200165775",82.50,0,1,3103-104, /Batch #SY0720016 /Timesheet #,4.95,,,,,,,
2,SY0720016,23,270,"Admin Fee /TS# /Job#200164115",82.50,0,1,3103-104, /Batch #SY0720016 /Timesheet #,4.95,,,,,,,
2,SY0720016,23,271,"Admin Fee /TS# /Job#200165753",137.50,0,1,3103-104, /Batch #SY0720016 /Timesheet #,8.25,,,,,,,
2,SY0720016,23,272,"Admin Fee /TS# /Job#200165752",82.50,0,1,3103-104, /Batch #SY0720016 /Timesheet #,4.95,,,,,,,
2,SY0720016,23,273,"Admin Fee /TS# /Job#200164116",82.50,0,1,3103-104, /Batch #SY0720016 /Timesheet #,4.95,,,,,,,
2,SY0720016,23,274,"Admin Fee /TS# /Job#200165782",88.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,5.28,,,,,,,
2,SY0720016,23,275,"Admin Fee /TS# /Job#200165772",137.50,0,1,3103-104, /Batch #SY0720016 /Timesheet #,8.25,,,,,,,
2,SY0720016,23,276,"Admin Fee /TS# /Job#200164122",82.50,0,1,3103-104, /Batch #SY0720016 /Timesheet #,4.95,,,,,,,
2,SY0720016,23,277,"Admin Fee /TS# /Job#200165800",82.50,0,1,3103-104, /Batch #SY0720016 /Timesheet #,4.95,,,,,,,
2,SY0720016,23,278,"Admin Fee /TS# /Job#200165797",82.50,0,1,3103-104, /Batch #SY0720016 /Timesheet #,4.95,,,,,,,
2,SY0720016,23,279,"Admin Fee /TS# /Job#200165760",93.50,0,1,3103-104, /Batch #SY0720016 /Timesheet #,5.61,,,,,,,
2,SY0720016,23,280,"Admin Fee /TS# /Job#200165197",93.50,0,1,3103-104, /Batch #SY0720016 /Timesheet #,5.61,,,,,,,
2,SY0720016,23,281,"Admin Fee /TS# /Job#200158942",81.40,0,1,3103-104, /Batch #SY0720016 /Timesheet #,4.88,,,,,,,
2,SY0720016,23,282,"Admin Fee /TS# /Job#200159345",18.63,0,1,3103-104, /Batch #SY0720016 /Timesheet #,1.12,,,,,,,
2,SY0720016,23,283,"Admin Fee /TS# /Job#200166999",63.87,0,1,3103-104, /Batch #SY0720016 /Timesheet #,3.83,,,,,,,
2,SY0720016,23,284,"Admin Fee /TS# /Job#200158946",85.87,0,1,3103-104, /Batch #SY0720016 /Timesheet #,5.15,,,,,,,
2,SY0720016,23,285,"Admin Fee /TS# /Job#200166989",35.13,0,1,3103-104, /Batch #SY0720016 /Timesheet #,2.11,,,,,,,
2,SY0720016,23,286,"Admin Fee /TS# /Job#200159694",94.39,0,1,3103-104, /Batch #SY0720016 /Timesheet #,5.66,,,,,,,
2,SY0720016,23,287,"Admin Fee /TS# /Job#200167003",10.11,0,1,3103-104, /Batch #SY0720016 /Timesheet #,0.61,,,,,,,
2,SY0720016,23,288,"Admin Fee /TS# /Job#200159234",18.63,0,1,3103-104, /Batch #SY0720016 /Timesheet #,1.12,,,,,,,
2,SY0720016,23,289,"Admin Fee /TS# /Job#200159337",74.52,0,1,3103-104, /Batch #SY0720016 /Timesheet #,4.47,,,,,,,
2,SY0720016,23,290,"Admin Fee /TS# /Job#200167000",35.48,0,1,3103-104, /Batch #SY0720016 /Timesheet #,2.13,,,,,,,
2,SY0720016,23,291,"Admin Fee /TS# /Job#200159619",114.26,0,1,3103-104, /Batch #SY0720016 /Timesheet #,6.86,,,,,,,
2,SY0720016,23,292,"Admin Fee /TS# /Job#200167001",12.24,0,1,3103-104, /Batch #SY0720016 /Timesheet #,0.73,,,,,,,
2,SY0720016,23,293,"Admin Fee /TS# /Job#200158945",81.40,0,1,3103-104, /Batch #SY0720016 /Timesheet #,4.88,,,,,,,
2,SY0720016,23,294,"Admin Fee /TS# /Job#200158947",81.40,0,1,3103-104, /Batch #SY0720016 /Timesheet #,4.88,,,,,,,
2,SY0720016,23,295,"Admin Fee /TS# /Job#200158938",81.40,0,1,3103-104, /Batch #SY0720016 /Timesheet #,4.88,,,,,,,
2,SY0720016,23,296,"Admin Fee /TS# /Job#200161464",99.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,5.94,,,,,,,
2,SY0720016,23,297,"Admin Fee /TS# /Job#200166279",187.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,11.22,,,,,,,
2,SY0720016,23,298,"Admin Fee /TS# /Job#200166211",176.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,10.56,,,,,,,
2,SY0720016,23,299,"Admin Fee /TS# /Job#200166295",198.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,11.88,,,,,,,
2,SY0720016,23,300,"Admin Fee /TS# /Job#200166301",269.50,0,1,3102-104, /Batch #SY0720016 /Timesheet #,16.17,,,,,,,
2,SY0720016,23,301,"Admin Fee /TS# /Job#200166275",187.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,11.22,,,,,,,
2,SY0720016,23,302,"Admin Fee /TS# /Job#200166201",154.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,9.24,,,,,,,
2,SY0720016,23,303,"Admin Fee /TS# /Job#200164103",90.75,0,1,3103-104, /Batch #SY0720016 /Timesheet #,5.45,,,,,,,
2,SY0720016,23,304,"Admin Fee /TS# /Job#200161675",126.50,0,1,3103-104, /Batch #SY0720016 /Timesheet #,7.59,,,,,,,
2,SY0720016,23,305,"Admin Fee /TS# /Job#200166294",198.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,11.88,,,,,,,
2,SY0720016,23,306,"Admin Fee /TS# /Job#200166297",209.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,12.54,,,,,,,
2,SY0720016,23,307,"Admin Fee /TS# /Job#200165779",239.58,0,1,3103-104, /Batch #SY0720016 /Timesheet #,14.37,,,,,,,
2,SY0720016,23,308,"Admin Fee /TS# /Job#200166276",187.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,11.22,,,,,,,
2,SY0720016,23,309,"Admin Fee /TS# /Job#200166290",198.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,11.88,,,,,,,
2,SY0720016,23,310,"Admin Fee /TS# /Job#200161676",90.75,0,1,3103-104, /Batch #SY0720016 /Timesheet #,5.45,,,,,,,
2,SY0720016,23,311,"Admin Fee /TS# /Job#200165759",88.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,5.28,,,,,,,
2,SY0720016,23,312,"Admin Fee /TS# /Job#200166278",187.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,11.22,,,,,,,
2,SY0720016,23,313,"Admin Fee /TS# /Job#200166219",176.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,10.56,,,,,,,
2,SY0720016,23,314,"Admin Fee /TS# /Job#200166293",198.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,11.88,,,,,,,
2,SY0720016,23,315,"Admin Fee /TS# /Job#200164104",93.50,0,1,3103-104, /Batch #SY0720016 /Timesheet #,5.61,,,,,,,
2,SY0720016,23,316,"Admin Fee /TS# /Job#200166217",176.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,10.56,,,,,,,
2,SY0720016,23,317,"Admin Fee /TS# /Job#200166303",275.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,16.50,,,,,,,
2,SY0720016,23,318,"Admin Fee /TS# /Job#200164117",88.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,5.28,,,,,,,
2,SY0720016,23,319,"Admin Fee /TS# /Job#200165774",137.50,0,1,3103-104, /Batch #SY0720016 /Timesheet #,8.25,,,,,,,
2,SY0720016,23,320,"Admin Fee /TS# /Job#200161267",77.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,4.62,,,,,,,
2,SY0720016,23,321,"Admin Fee /TS# /Job#200166300",220.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,13.20,,,,,,,
2,SY0720016,23,322,"Admin Fee /TS# /Job#200166299",209.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,12.54,,,,,,,
2,SY0720016,23,323,"Admin Fee /TS# /Job#200166287",192.50,0,1,3102-104, /Batch #SY0720016 /Timesheet #,11.55,,,,,,,
2,SY0720016,23,324,"Admin Fee /TS# /Job#200166273",187.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,11.22,,,,,,,
2,SY0720016,23,325,"Admin Fee /TS# /Job#200166298",209.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,12.54,,,,,,,
2,SY0720016,23,326,"Admin Fee /TS# /Job#200166282",187.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,11.22,,,,,,,
2,SY0720016,23,327,"Admin Fee /TS# /Job#200161467",82.50,0,1,3103-104, /Batch #SY0720016 /Timesheet #,4.95,,,,,,,
2,SY0720016,23,328,"Admin Fee /TS# /Job#200166284",187.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,11.22,,,,,,,
2,SY0720016,23,329,"Admin Fee /TS# /Job#200166283",187.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,11.22,,,,,,,
2,SY0720016,23,330,"Admin Fee /TS# /Job#200166302",275.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,16.50,,,,,,,
2,SY0720016,23,331,"Admin Fee /TS# /Job#200165785",82.50,0,1,3103-104, /Batch #SY0720016 /Timesheet #,4.95,,,,,,,
2,SY0720016,23,332,"Admin Fee /TS# /Job#200166296",209.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,12.54,,,,,,,
2,SY0720016,23,333,"Admin Fee /TS# /Job#200166203",165.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,9.90,,,,,,,
2,SY0720016,23,334,"Admin Fee /TS# /Job#200166204",165.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,9.90,,,,,,,
2,SY0720016,23,335,"Admin Fee /TS# /Job#200161284",81.40,0,1,3103-104, /Batch #SY0720016 /Timesheet #,4.88,,,,,,,
2,SY0720016,23,336,"Admin Fee /TS# /Job#200166292",198.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,11.88,,,,,,,
2,SY0720016,23,337,"Admin Fee /TS# /Job#200166280",187.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,11.22,,,,,,,
2,SY0720016,23,338,"Admin Fee /TS# /Job#200161678",93.50,0,1,3103-104, /Batch #SY0720016 /Timesheet #,5.61,,,,,,,
2,SY0720016,23,339,"Admin Fee /TS# /Job#200166277",187.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,11.22,,,,,,,
2,SY0720016,23,340,"Admin Fee /TS# /Job#200166216",176.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,10.56,,,,,,,
2,SY0720016,23,341,"Admin Fee /TS# /Job#200166218",176.00,0,1,3102-104, /Batch #SY0720016 /Timesheet #,10.56,,,,,,,
2,SY0720016,23,342,"Admin Fee /TS# /Job#200164026",104.50,0,1,3103-104, /Batch #SY0720016 /Timesheet #,6.27,,,,,,,
2,SY0720016,23,343,"Admin Fee /TS# /Job#200164123",82.50,0,1,3103-104, /Batch #SY0720016 /Timesheet #,4.95,,,,,,,
2,SY0720016,23,344,"Admin Fee /TS# /Job#200161449",88.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,5.28,,,,,,,
2,SY0720016,23,345,"Admin Fee /TS# /Job#200162132",82.50,0,1,3103-104, /Batch #SY0720016 /Timesheet #,4.95,,,,,,,
2,SY0720016,23,346,"Admin Fee /TS# /Job#200164843",82.50,0,1,3103-104, /Batch #SY0720016 /Timesheet #,4.95,,,,,,,
2,SY0720016,23,347,"Admin Fee /TS# /Job#200164025",88.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,5.28,,,,,,,
2,SY0720016,23,348,"Admin Fee /TS# /Job#200164024",132.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,7.92,,,,,,,
2,SY0720016,23,349,"Admin Fee /TS# /Job#200161275",81.40,0,1,3103-104, /Batch #SY0720016 /Timesheet #,4.88,,,,,,,
2,SY0720016,23,350,"Admin Fee /TS# /Job#200162138",93.50,0,1,3103-104, /Batch #SY0720016 /Timesheet #,5.61,,,,,,,
2,SY0720016,23,351,"Admin Fee /TS# /Job#200159631",110.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,6.60,,,,,,,
2,SY0720016,23,352,"Admin Fee /TS# /Job#200164109",88.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,5.28,,,,,,,
2,SY0720016,23,353,"Admin Fee /TS# /Job#200159731",66.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,3.96,,,,,,,
2,SY0720016,23,354,"Admin Fee /TS# /Job#200164110",82.50,0,1,3103-104, /Batch #SY0720016 /Timesheet #,4.95,,,,,,,
2,SY0720016,23,355,"Admin Fee /TS# /Job#200165778",88.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,5.28,,,,,,,
2,SY0720016,23,356,"Admin Fee /TS# /Job#200165786",110.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,6.60,,,,,,,
2,SY0720016,23,357,"Admin Fee /TS# /Job#200164028",82.50,0,1,3103-104, /Batch #SY0720016 /Timesheet #,4.95,,,,,,,
2,SY0720016,23,358,"Admin Fee /TS# /Job#200164021",121.00,0,1,3103-104, /Batch #SY0720016 /Timesheet #,7.26,,,,,,,
