MP000147 Nur Hanani Binti Muhammed Ali (Manpower),MP000147 Nur Hanani Binti Muhammed Ali (Manpower),NPL,0,2018-01-04,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Absent",,1
MP000147 Nur Hanani Binti Muhammed Ali (Manpower),MP000147 Nur Hanani Binti Muhammed Ali (Manpower),NPL,1,2018-01-05,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Absent",,1
MP000147 Nur Hanani Binti Muhammed Ali (Manpower),MP000147 Nur Hanani Binti Muhammed Ali (Manpower),OD,2,2018-01-06,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Off Day",,1
MP000147 Nur Hanani Binti Muhammed Ali (Manpower),MP000147 Nur Hanani Binti Muhammed Ali (Manpower),RD,3,2018-01-07,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Rest Day",,1
MP000147 Nur Hanani Binti Muhammed Ali (Manpower),MP000147 Nur Hanani Binti Muhammed Ali (Manpower),NPL,4,2018-01-08,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Absent",,1
MP000147 Nur Hanani Binti Muhammed Ali (Manpower),MP000147 Nur Hanani Binti Muhammed Ali (Manpower),NPL,5,2018-01-09,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Absent",,1
MP000147 Nur Hanani Binti Muhammed Ali (Manpower),MP000147 Nur Hanani Binti Muhammed Ali (Manpower),NPL,6,2018-01-10,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Absent",,1
MP000147 Nur Hanani Binti Muhammed Ali (Manpower),MP000147 Nur Hanani Binti Muhammed Ali (Manpower),NPL,7,2018-01-11,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Absent",,1
MP000147 Nur Hanani Binti Muhammed Ali (Manpower),MP000147 Nur Hanani Binti Muhammed Ali (Manpower),NPL,8,2018-01-12,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Absent",,1
MP000147 Nur Hanani Binti Muhammed Ali (Manpower),MP000147 Nur Hanani Binti Muhammed Ali (Manpower),OD,9,2018-01-13,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Off Day",,1
MP000147 Nur Hanani Binti Muhammed Ali (Manpower),MP000147 Nur Hanani Binti Muhammed Ali (Manpower),RD,10,2018-01-14,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Rest Day",,1
MP000147 Nur Hanani Binti Muhammed Ali (Manpower),MP000147 Nur Hanani Binti Muhammed Ali (Manpower),NPL,11,2018-01-15,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Absent",,1
MP000147 Nur Hanani Binti Muhammed Ali (Manpower),MP000147 Nur Hanani Binti Muhammed Ali (Manpower),NPL,12,2018-01-16,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Absent",,1
MP000147 Nur Hanani Binti Muhammed Ali (Manpower),MP000147 Nur Hanani Binti Muhammed Ali (Manpower),,13,2018-01-17,09:23:00,19:57:00,10.34,0,0,0,0,0,0,0,0,0,"",,1
MP000147 Nur Hanani Binti Muhammed Ali (Manpower),MP000147 Nur Hanani Binti Muhammed Ali (Manpower),,14,2018-01-18,09:03:00,19:46:00,10.43,0,0,0,0,0,0,0,0,0,"",,1
MP000147 Nur Hanani Binti Muhammed Ali (Manpower),MP000147 Nur Hanani Binti Muhammed Ali (Manpower),,15,2018-01-19,09:21:00,18:48:00,09.27,0,0,0,0,0,0,0,0,0,"",,1
MP000147 Nur Hanani Binti Muhammed Ali (Manpower),MP000147 Nur Hanani Binti Muhammed Ali (Manpower),OD,16,2018-01-20,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Off Day",,1
MP000147 Nur Hanani Binti Muhammed Ali (Manpower),MP000147 Nur Hanani Binti Muhammed Ali (Manpower),RD,17,2018-01-21,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Rest Day",,1
MP000147 Nur Hanani Binti Muhammed Ali (Manpower),MP000147 Nur Hanani Binti Muhammed Ali (Manpower),NPL,18,2018-01-22,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Absent",,1
MP000147 Nur Hanani Binti Muhammed Ali (Manpower),MP000147 Nur Hanani Binti Muhammed Ali (Manpower),,19,2018-01-23,09:13:00,20:07:00,10.54,0,0,0,0,0,0,0,0,0,"",,1
MP000147 Nur Hanani Binti Muhammed Ali (Manpower),MP000147 Nur Hanani Binti Muhammed Ali (Manpower),,20,2018-01-24,08:43:00,19:18:00,10.35,0,0,0,0,0,0,0,0,0,"",,1
MP000147 Nur Hanani Binti Muhammed Ali (Manpower),MP000147 Nur Hanani Binti Muhammed Ali (Manpower),,21,2018-01-25,09:00:00,19:07:00,10.07,0,0,0,0,0,0,0,0,0,"",,1
MP000147 Nur Hanani Binti Muhammed Ali (Manpower),MP000147 Nur Hanani Binti Muhammed Ali (Manpower),,22,2018-01-26,09:09:00,21:30:00,12.21,0,0,0,0,0,0,0,0,0,"",,1
MP000147 Nur Hanani Binti Muhammed Ali (Manpower),MP000147 Nur Hanani Binti Muhammed Ali (Manpower),OD,23,2018-01-27,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Off Day",,1
MP000147 Nur Hanani Binti Muhammed Ali (Manpower),MP000147 Nur Hanani Binti Muhammed Ali (Manpower),RD,24,2018-01-28,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Rest Day",,1
MP000147 Nur Hanani Binti Muhammed Ali (Manpower),MP000147 Nur Hanani Binti Muhammed Ali (Manpower),,25,2018-01-29,09:12:00,20:08:00,10.56,0,0,0,0,0,0,0,0,0,"",,1
MP000147 Nur Hanani Binti Muhammed Ali (Manpower),MP000147 Nur Hanani Binti Muhammed Ali (Manpower),,26,2018-01-30,09:12:00,18:41:00,09.29,0,0,0,0,0,0,0,0,0,"",,1
MP000147 Nur Hanani Binti Muhammed Ali (Manpower),MP000147 Nur Hanani Binti Muhammed Ali (Manpower),NPL,27,2018-01-31,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Thaipusam",,1
MP000153 Chik Von Thai (Manpower),MP000153 Chik Von Thai (Manpower),NPL,0,2018-01-15,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Absent",,1
MP000153 Chik Von Thai (Manpower),MP000153 Chik Von Thai (Manpower),NPL,1,2018-01-16,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Absent",,1
MP000153 Chik Von Thai (Manpower),MP000153 Chik Von Thai (Manpower),,2,2018-01-17,09:13:00,18:43:00,09.30,0,0,0,0,0,0,0,0,0,"",,1
MP000153 Chik Von Thai (Manpower),MP000153 Chik Von Thai (Manpower),,3,2018-01-18,09:11:00,18:57:00,09.46,0,0,0,0,0,0,0,0,0,"",,1
MP000153 Chik Von Thai (Manpower),MP000153 Chik Von Thai (Manpower),,4,2018-01-19,09:13:00,18:45:00,09.32,0,0,0,0,0,0,0,0,0,"",,1
MP000153 Chik Von Thai (Manpower),MP000153 Chik Von Thai (Manpower),OD,5,2018-01-20,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Off Day",,1
MP000153 Chik Von Thai (Manpower),MP000153 Chik Von Thai (Manpower),RD,6,2018-01-21,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Rest Day",,1
MP000153 Chik Von Thai (Manpower),MP000153 Chik Von Thai (Manpower),,7,2018-01-22,09:05:00,20:28:00,11.23,0,0,0,0,0,0,0,0,0,"",,1
MP000153 Chik Von Thai (Manpower),MP000153 Chik Von Thai (Manpower),,8,2018-01-23,09:11:00,18:44:00,09.33,0,0,0,0,0,0,0,0,0,"",,1
MP000153 Chik Von Thai (Manpower),MP000153 Chik Von Thai (Manpower),,9,2018-01-24,09:04:00,18:57:00,09.53,0,0,0,0,0,0,0,0,0,"",,1
MP000153 Chik Von Thai (Manpower),MP000153 Chik Von Thai (Manpower),,10,2018-01-25,09:10:00,18:44:00,09.34,0,0,0,0,0,0,0,0,0,"",,1
MP000153 Chik Von Thai (Manpower),MP000153 Chik Von Thai (Manpower),,11,2018-01-26,09:05:00,19:22:00,10.17,0,0,0,0,0,0,0,0,0,"",,1
MP000153 Chik Von Thai (Manpower),MP000153 Chik Von Thai (Manpower),OD,12,2018-01-27,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Off Day",,1
