200144941,100133303,,16,2019-12-17,08:39:00,15:02:00,06.38,0,0,0,0,0,0,0,0,0,"",,12,2019
200144941,100133303,,17,2019-12-18,08:51:00,14:38:00,05.78,0,0,0,0,0,0,0,0,0,"",,12,2019
200144941,100133303,,18,2019-12-19,08:29:00,14:51:00,06.36,0,0,0,0,0,0,0,0,0,"",,12,2019
200144941,100133303,,19,2019-12-20,08:08:00,12:32:00,04.40,0,0,0,0,0,0,0,0,0,"",,12,2019
200144941,100133303,OD,20,2019-12-21,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Off Day",,12,2019
200144941,100133303,RD,21,2019-12-22,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Rest Day",,12,2019
200144941,100133303,,22,2019-12-23,08:29:00,16:45:00,08.26,0,0,0,0,0,0,0,0,0,"",,12,2019
200144941,100133303,NPL,23,2019-12-24,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Absent",,12,2019
200144941,100133303,NPL,24,2019-12-25,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Christmas",,12,2019
200144941,100133303,,25,2019-12-26,10:00:00,15:46:00,05.76,0,0,0,0,0,0,0,0,0,"",,12,2019
200144941,100133303,,26,2019-12-27,08:46:00,16:03:00,07.28,0,0,0,0,0,0,0,0,0,"",,12,2019
200144941,100133303,OD,27,2019-12-28,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Off Day",,12,2019
200144941,100133303,RD,28,2019-12-29,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Rest Day",,12,2019
200144941,100133303,NPL,29,2019-12-30,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Absent",,12,2019
200144941,100133303,NPL,30,2019-12-31,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Absent",,12,2019
200155817,100138391,RD,0,2019-12-01,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Rest Day",,12,2019
200155817,100138391,,1,2019-12-02,08:14:00,20:19:00,12.8,0,0,0,0,0,0,0,0,0,"",,12,2019
200155817,100138391,,2,2019-12-03,12:53:00,22:11:00,09.30,0,0,0,0,0,0,0,0,0,"",,12,2019
200155817,100138391,,3,2019-12-04,08:27:00,20:15:00,11.80,0,0,0,0,0,0,0,0,0,"",,12,2019
200155817,100138391,,4,2019-12-05,09:17:00,20:50:00,11.55,0,0,0,0,0,0,0,0,0,"",,12,2019
200155817,100138391,,5,2019-12-06,09:19:00,19:51:00,10.53,0,0,0,0,0,0,0,0,0,"",,12,2019
200155817,100138391,OD,6,2019-12-07,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Off Day",,12,2019
200155817,100138391,RD,7,2019-12-08,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Rest Day",,12,2019
200155817,100138391,,8,2019-12-09,09:20:00,21:19:00,11.98,0,0,0,0,0,0,0,0,0,"",,12,2019
200155817,100138391,,9,2019-12-10,09:16:00,20:02:00,10.76,0,0,0,0,0,0,0,0,0,"",,12,2019
200155817,100138391,,10,2019-12-11,09:18:00,20:34:00,11.26,0,0,0,0,0,0,0,0,0,"",,12,2019
200155817,100138391,,11,2019-12-12,09:01:00,19:50:00,10.81,0,0,0,0,0,0,0,0,0,"",,12,2019
200155817,100138391,,12,2019-12-13,08:43:00,13:27:00,04.73,0,0,0,0,0,0,0,0,0,"",,12,2019
200155817,100138391,OD,13,2019-12-14,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Off Day",,12,2019
200155817,100138391,RD,14,2019-12-15,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Rest Day",,12,2019
200155817,100138391,,15,2019-12-16,08:45:00,20:32:00,11.78,0,0,0,0,0,0,0,0,0,"",,12,2019
200155817,100138391,,16,2019-12-17,09:19:00,21:01:00,11.70,0,0,0,0,0,0,0,0,0,"",,12,2019
200155817,100138391,,17,2019-12-18,09:23:00,20:22:00,10.98,0,0,0,0,0,0,0,0,0,"",,12,2019
200155817,100138391,,18,2019-12-19,08:13:00,20:38:00,12.41,0,0,0,0,0,0,0,0,0,"",,12,2019
200155817,100138391,,19,2019-12-20,09:19:00,19:55:00,10.60,0,0,0,0,0,0,0,0,0,"",,12,2019
200155817,100138391,OD,20,2019-12-21,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Off Day",,12,2019
200155817,100138391,RD,21,2019-12-22,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Rest Day",,12,2019
200155817,100138391,AL,22,2019-12-23,00:00:00,00:00:00,0.0,0,0,0,0,0,0,0,0,0,"",FULL DAY,12,2019
200155817,100138391,AL,23,2019-12-24,00:00:00,00:00:00,0.0,0,0,0,0,0,0,0,0,0,"",FULL DAY,12,2019
200155817,100138391,NPL,24,2019-12-25,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Christmas",,12,2019
200155817,100138391,,25,2019-12-26,09:23:00,20:22:00,10.98,0,0,0,0,0,0,0,0,0,"",,12,2019
200155817,100138391,,26,2019-12-27,09:29:00,22:25:00,12.93,0,0,0,0,0,0,0,0,0,"",,12,2019
200155817,100138391,OD,27,2019-12-28,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Off Day",,12,2019
200155817,100138391,RD,28,2019-12-29,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Rest Day",,12,2019
200155817,100138391,,29,2019-12-30,09:02:00,20:53:00,11.85,0,0,0,0,0,0,0,0,0,"",,12,2019
200155817,100138391,,30,2019-12-31,09:12:00,19:55:00,10.71,0,0,0,0,0,0,0,0,0,"",,12,2019
200144942,100133304,RD,0,2019-12-01,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Rest Day",,12,2019
200144942,100133304,,1,2019-12-02,07:26:00,17:19:00,09.88,0,0,0,0,0,0,0,0,0,"",,12,2019
200144942,100133304,,2,2019-12-03,07:12:00,08:34:00,01.36,0,0,0,0,0,0,0,0,0,"",,12,2019
200144942,100133304,,3,2019-12-04,07:06:00,16:12:00,09.10,0,0,0,0,0,0,0,0,0,"",,12,2019
200144942,100133304,,4,2019-12-05,07:14:00,16:07:00,08.88,0,0,0,0,0,0,0,0,0,"",,12,2019
200144942,100133304,,5,2019-12-06,07:12:00,16:12:00,09.0,0,0,0,0,0,0,0,0,0,"",,12,2019
200144942,100133304,OD,6,2019-12-07,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Off Day",,12,2019
200144942,100133304,RD,7,2019-12-08,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Rest Day",,12,2019
200144942,100133304,,8,2019-12-09,07:12:00,16:14:00,09.3,0,0,0,0,0,0,0,0,0,"",,12,2019
200144942,100133304,,9,2019-12-10,07:16:00,17:39:00,10.38,0,0,0,0,0,0,0,0,0,"",,12,2019
200144942,100133304,,10,2019-12-11,07:13:00,14:52:00,07.65,0,0,0,0,0,0,0,0,0,"",,12,2019
200144942,100133304,,11,2019-12-12,07:46:00,16:02:00,08.26,0,0,0,0,0,0,0,0,0,"",,12,2019
200144942,100133304,,12,2019-12-13,07:13:00,14:17:00,07.6,0,0,0,0,0,0,0,0,0,"",,12,2019
200144942,100133304,OD,13,2019-12-14,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Off Day",,12,2019
200144942,100133304,RD,14,2019-12-15,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Rest Day",,12,2019
200144942,100133304,,15,2019-12-16,10:18:00,10:59:00,0.00,0,0,0,0,0,0,0,0,0,"",,12,2019
200144942,100133304,,16,2019-12-17,08:40:00,08:41:00,0.00,0,0,0,0,0,0,0,0,0,"",,12,2019
200144942,100133304,,17,2019-12-18,08:53:00,08:57:00,0.00,0,0,0,0,0,0,0,0,0,"",,12,2019
200144942,100133304,,18,2019-12-19,08:38:00,10:50:00,02.20,0,0,0,0,0,0,0,0,0,"",,12,2019
200144942,100133304,,19,2019-12-20,10:09:00,18:58:00,08.81,0,0,0,0,0,0,0,0,0,"",,12,2019
200144942,100133304,OD,20,2019-12-21,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Off Day",,12,2019
200144942,100133304,RD,21,2019-12-22,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Rest Day",,12,2019
200144942,100133304,,22,2019-12-23,10:28:00,11:01:00,0.00,0,0,0,0,0,0,0,0,0,"",,12,2019
200144942,100133304,,23,2019-12-24,10:09:00,11:31:00,01.36,0,0,0,0,0,0,0,0,0,"",,12,2019
200144942,100133304,NPL,24,2019-12-25,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Christmas",,12,2019
200144942,100133304,,25,2019-12-26,07:25:00,15:04:00,07.65,0,0,0,0,0,0,0,0,0,"",,12,2019
200144942,100133304,,26,2019-12-27,07:14:00,16:14:00,09.0,0,0,0,0,0,0,0,0,0,"",,12,2019
200144942,100133304,OD,27,2019-12-28,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Off Day",,12,2019
200144942,100133304,RD,28,2019-12-29,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Rest Day",,12,2019
200144942,100133304,,29,2019-12-30,07:13:00,16:08:00,08.91,0,0,0,0,0,0,0,0,0,"",,12,2019
200144942,100133304,,30,2019-12-31,07:22:00,16:14:00,08.86,0,0,0,0,0,0,0,0,0,"",,12,2019
200155323,100138186,RD,0,2019-12-01,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Rest Day",,12,2019
200155323,100138186,,1,2019-12-02,08:05:00,17:29:00,09.40,0,0,0,0,0,0,0,0,0,"",,12,2019
200155323,100138186,,2,2019-12-03,08:14:00,17:28:00,09.23,0,0,0,0,0,0,0,0,0,"",,12,2019
200155323,100138186,,3,2019-12-04,08:16:00,17:29:00,09.21,0,0,0,0,0,0,0,0,0,"",,12,2019
200155323,100138186,,4,2019-12-05,08:05:00,17:40:00,09.58,0,0,0,0,0,0,0,0,0,"",,12,2019
200155323,100138186,,5,2019-12-06,08:10:00,17:29:00,09.31,0,0,0,0,0,0,0,0,0,"",,12,2019
200155323,100138186,OD,6,2019-12-07,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Off Day",,12,2019
200155323,100138186,RD,7,2019-12-08,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Rest Day",,12,2019
200155323,100138186,,8,2019-12-09,08:04:00,19:10:00,11.10,0,0,0,0,0,0,0,0,0,"",,12,2019
200155323,100138186,,9,2019-12-10,07:58:00,17:25:00,09.45,0,0,0,0,0,0,0,0,0,"",,12,2019
200155323,100138186,,10,2019-12-11,08:18:00,18:08:00,09.83,0,0,0,0,0,0,0,0,0,"",,12,2019
200155323,100138186,,11,2019-12-12,08:17:00,19:30:00,11.21,0,0,0,0,0,0,0,0,0,"",,12,2019
200155323,100138186,,12,2019-12-13,07:58:00,12:29:00,04.51,0,0,0,0,0,0,0,0,0,"",,12,2019
200155323,100138186,OD,13,2019-12-14,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Off Day",,12,2019
200155323,100138186,RD,14,2019-12-15,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Rest Day",,12,2019
200155323,100138186,,15,2019-12-16,08:07:00,17:29:00,09.36,0,0,0,0,0,0,0,0,0,"",,12,2019
200155323,100138186,,16,2019-12-17,08:30:00,17:26:00,08.93,0,0,0,0,0,0,0,0,0,"",,12,2019
200155323,100138186,,17,2019-12-18,08:33:00,17:33:00,09.0,0,0,0,0,0,0,0,0,0,"",,12,2019
200155323,100138186,,18,2019-12-19,08:29:00,17:31:00,09.3,0,0,0,0,0,0,0,0,0,"",,12,2019
200155323,100138186,,19,2019-12-20,08:30:00,17:30:00,09.0,0,0,0,0,0,0,0,0,0,"",,12,2019
200155323,100138186,OD,20,2019-12-21,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Off Day",,12,2019
200155323,100138186,RD,21,2019-12-22,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Rest Day",,12,2019
200155323,100138186,,22,2019-12-23,08:28:00,17:30:00,09.3,0,0,0,0,0,0,0,0,0,"",,12,2019
200155323,100138186,,23,2019-12-24,08:20:00,17:26:00,09.10,0,0,0,0,0,0,0,0,0,"",,12,2019
200155323,100138186,NPL,24,2019-12-25,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Christmas",,12,2019
200155323,100138186,,25,2019-12-26,08:27:00,17:26:00,08.98,0,0,0,0,0,0,0,0,0,"",,12,2019
200155323,100138186,,26,2019-12-27,08:14:00,17:19:00,09.8,0,0,0,0,0,0,0,0,0,"",,12,2019
200155323,100138186,OD,27,2019-12-28,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Off Day",,12,2019
200155323,100138186,RD,28,2019-12-29,00:00:00,00:00:00,0.00,0,0,0,0,0,0,0,0,0,"Rest Day",,12,2019
200155323,100138186,RL,29,2019-12-30,00:00:00,00:00:00,0.0,0,0,0,0,0,0,0,0,0,"App with Doctor Guna at DrTan&Partners.",FULL DAY,12,2019
200155323,100138186,AL,30,2019-12-31,00:00:00,00:00:00,0.0,0,0,0,0,0,0,0,0,0,"New Year Celebration - Penang Trip",FULL DAY,12,2019
